text,label
2023 年上半年，人民银行综合运用降准、再贷款再贴现、中期 借贷便利（MLF）和公开市场操作等多种方式精准有力投放流动性， 保持银行体系流动性合理充裕，为推动金融支持实体经济高质量发展 提供了适宜的流动性环境。,0
二是完善绿色金融债券监督管理。,0
公司信用类债券发行利率下行，主体评级 AAA 的企业发行的短期融资券（债券评级 A-1）平均利率为4.96%，比上 年末低0.34个百分点；7年期公司债发行利率为5.5%，比上年末低0.5 个百分点。,1
LPR利率期权业务稳步发展。,0
一是股市走低。,1
应进一步做好房地产市场调控的顶层设计，从供给端改革城镇 化土地政策，完善财税制度，解决抑制新型城镇化发展的体制机制问题，保持房 地产市场的持续健康发展。,0
推动金融市场发展及产品创新，加快 培育市场基准利率体系，优化市场化利率传导渠道。,0
同比增速为可比口径数据，为年增速。,0
完善系统重要性金融机构监管框架。,0
货币市场交易活跃程度提升。,0
各国经济指标继续改 善促使美元避险需求减弱，而美国财政赤字的急剧扩大又加大了投资 者对美元稳定性的担忧，美元持续贬值。,1
信贷结构持续优化。,0
9月末，金融机构不良贷款余额（一逾两呆）比年初减少490 亿元，不良贷款率比年初下降3.3个百分点。,1
新技术应用深度和广度有待拓展，交 通运输数字化、智能化、物联化发展水平不足，部分关键核心产品和 技术自主创新能力不强。,1
国际大宗商品价格有所下跌。,1
欧元区经济表现有所改善，但下行风险犹存。,1
阿根廷、土耳其受金融市场动荡影响，2018 年 GDP 增速均 有较大下滑，其中阿根廷全年 GDP 萎缩 2.5%。,1
6 月末，金融机构超额准 备金率为 1.5%，银行体系流动性合理充裕。,0
上半年全部金融机构的不良贷款到6月末比年初下降了2.01%，不良贷款比 去年同期少增 4000亿元以上，其中，四家国有独资商业银行的不良贷款比例比 年初下降了2.10%。,1
推 动国家开发银行商业化转型。,0
日本经济增长有所减缓。,1
及时开展常备借贷便利操作。,0
5、GDP 缩减指数继续回落。,1
三是进一步推进利率市场化和人民币汇率形成机制改革，提高金 融资源配置效率，完善金融调控机制。,0
欧洲主权债务危机愈演愈烈存在深层次的原因。,1
但考虑到国际收支顺差矛盾持续积累后有向物价上涨扩散的趋势，综 合国内外因素判断，当前物价上涨并非仅受偶发或临时性因素影响， 通货膨胀风险趋于上升。,1
六是立足金融服务实体经济本质要求，做好重点领域风险防范和 处置。,1
一 方面，为应对汇率贬值、资本外流和通胀压力等问题，多个经济体逐 步收紧货币政策。,1
当前我国经济发展的亮点增多，企业生 产景气度趋于好转，6-7 月制造业 PMI 连续两个月回升，市场需求在 42 政策有效支持下也逐步恢复，酒店、机票预订数据显示暑期居民出行 意愿保持高涨。,0
第三季度银行体系流动性基本稳定，货币市场利率较为平稳，票据市 场利率主要受到市场供求影响小幅震荡、略有下行。,1
外商直接投资增速有所 下降。,0
构建危机管 理和风险处置框架，推进存款保险制度建设。,1
持续做好制造业和科技创新金融服务。,0
第四季度人民银行 5000 户工业企业调查显示，企业生产经营景气回升，盈利好转。,0
（二）债券发行利率回落，发行量和交易量增加 债券发行利率下行。,1
引导商业银行转变过分依赖信贷业务的发展模 式，抓紧发展中间业务，拓展新的利润增长点，增强持续盈利能力。,0
展望未来，疫情形势、通胀走势、发达经济体宏观政 策调整仍有较大不确定性，可能伴生的经济金融风险不容忽视。,1
货币市场交易活跃， 债券发行情况良好，市场创新产品不断推出，制度性建设获得较大进 展，市场运行机制进一步完善。,0
2011 年以来，随着货币市场利率波动中有所 下降，国债收益率曲线短端也有所下行，中长端收益率则受通胀预期 及加息等因素影响有所上升，国债收益率曲线整体呈现陡峭化趋势。,1
继续稳步推进国家开发银行商业化转型，进一步完善公司 治理结构。,0
三是以银行永续债为突破口补充资本，用改革的办法增强金融服务实体经 济的可持续性。,0
目前欧元区一些成员国财政赤字不降反 升，欧央行呼吁加快财政和结构改革，以增强公共财政的可持续性和 所有成员国对增长前景的信心。,0
担保债券购买计划对缓和金融市场紧张情 绪、保持市场流动性发挥了一定作用，但对于抑制整个欧债危机发展作用有限。,1
加强系统性风险监测评估。,1
35 日本银行继续维持“零利率”政策，并通过增加金融市场流动性注 入等方式应对地震海啸灾害。,1
但是， 希腊结构性改革能否顺利进行仍存较大不确定性，有可能给欧元区乃 至全球金融市场带来尾部风险。,1
由于美国过度消费，国内储蓄短缺，不得不 引入国外过剩储蓄，从而造成了巨额贸易赤字。,1
供应链阻滞、能源短缺等冲击不容忽视。,1
提升新能源汽车在集成、节能、安全等 方面的技术水平，提高综合性能。,0
引导金融机构优化 对先进制造业、高技术制造业的金融服务，加强产融对接合作，促进 产业结构调整和优化升级。,0
3 月失业率降至 3.6%，就业形势稳定。,1
三是加强国际交流合作，进一步推动铁路“走出去”。,0
目前存贷款基准利率和市 场利率“两轨”并存，存在存款“搬家”现象，一定程度上推动银行负债短期化、 同业化，资金稳定性下降，成本上升。,1
造成加工制造业利润率下降的主要原因是原材料、动力、燃料价格涨幅持 续高于加工制造业工业品出厂价格的涨幅。,0
国内黄金价格与国际金价走势总 体保持一致，但受到人民币贬值影响，国内金价跌幅小于国际金价。,1
加之受自 身结构性因素制约，一些经济体经济增速放缓，部分国家甚至出现负 增长，如巴西第三季度 GDP 同比下跌 4.5%，俄罗斯 2015 年 GDP 同比 萎缩 3.7%。,1
推动经济高质量发展必须完善科技金融服务体系。,0
一是加大对逃汇、非法套汇、非法买 22 卖外汇、虚假交易等性质恶劣违规行为查处力度。,1
由于经济增长前景黯淡， 英国房价仍有下行压力。,1
近期美国主要 经济数据略有走低，市场对美联储加息时点的预期已较前期有所推 后。,1
加大制造业中长期贷 款支持力度，助力制造业高质量发展。,0
从政策出台后的初步情况 看，金融机构存贷款利率总体下行。,1
三是积极做好中小微企业复工复产金融服务。,0
银行间市场质押式债券回购月加权平均利率、同业拆借交易月加 权平均利率走势基本平稳，大体呈“回落—上升—回落”态势。,1
进一步提高贸易投资便利化，支持涉外经济发展。,0
如果预测结算货币相对于本币贬值，国内进口商可 推迟进口，或要求延期付款；国内出口商可及早签订出口合同，收取货款。,1
需进一步完善相关配套政策措施。,0
国际上，油价不断走高。,0
金融 机构超额准备金率为 2.3%。,0
进一步健全市场利率定价自律 机制，提高金融机构自主定价能力。,0
进入第二季 度，尽管失业率继续保持低位，但多数经济指标显示经济形势并不稳 固。,1
受美联储连续加息、国际金融市场利率上升影响，境内外币贷款、 大额存款利率水平在波动中上升。,1
针对金融深化和创新 发展，进一步完善调控模式，疏通传导机制，着力解决突出问题，提 高金融运行效率和服务实体经济的能力。,0
此外，全球经济放缓可能进一步加剧局部地区的区域地缘政治冲 突，对全球市场与产业链产生一定影响，气候变化与环境因素等对经 济金融的影响也在加大，各经济体协作应对经济衰退的能力有待强化。,1
发布推进期货行业创新发展意见。,0
加快多层次债券市场发展，持续推进柜台债 券业务扩容和规范发展。,0
农业生产资料价格同比上涨 0.1%，涨 幅比上年缩小 0.3 个百分点；农产品生产价格同比上涨 3.4%，涨幅 比上年提高 1.7 个百分点。,0
（二）房地产宏观调控效果显著 金融机构房地产贷款增速出现下降。,0
加大对结构调整、自主创新、兼并重组、产业转移、民族 区域经济协调发展的融资支持。,0
金融机构资本充足率越低、 不良贷款比率越高，适用的存款准备金率就越高；反之，金融机构资 本充足率越高、不良贷款比率越低，适用的存款准备金率就越低。,1
投融资货币功能持续深化。,0
引导金融机构盘活存量、优化增量，支持经济结构调整和转型升 级。,0
（一）消费、投资平稳增长，进出口增速温和反弹 城乡居民收入水平继续提高，国内消费需求稳定增长。,0
